SourceFile,DateCreated,DateTimeCreated,DateTimeOriginal,GPSAltitude,GPSAltitudeRef,GPSCoordinates,GPSCoordinates-und-US,GPSDateStamp,GPSDateTime,GPSDestBearing,GPSDestBearingRef,GPSHPositioningError,GPSImgDirection,GPSImgDirectionRef,GPSLatitude,GPSLatitudeRef,GPSLongitude,GPSLongitudeRef,GPSPosition,GPSProcessingMethod,GPSSpeed,GPSSpeedRef,GPSTimeStamp
/Users/eddiedickey/Flickr/2019/49588259993_0dde9eab17_o.jpg,,,2019:12:22 14:26:15,96.5 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:26:15Z,237.9853821,True North,10 m,237.9853821,True North,"37 deg 47' 30.11"" N",North,"122 deg 24' 48.10"" W",West,"37 deg 47' 30.11"" N, 122 deg 24' 48.10"" W",,0,km/h,22:26:15
/Users/eddiedickey/Flickr/2019/49588264683_2dae0e3b8d_o.jpg,,,2019:11:28 13:19:33,1589.4 m Above Sea Level,Above Sea Level,,,2019:11:28,2019:11:28 20:19:32.06Z,181.1586989,True North,10 m,181.1586989,True North,"40 deg 34' 31.98"" N",North,"111 deg 47' 31.39"" W",West,"40 deg 34' 31.98"" N, 111 deg 47' 31.39"" W",,0,km/h,20:19:32.06
/Users/eddiedickey/Flickr/2019/49587263556_1030ea607c_o.jpg,,,2019:12:24 18:53:00,1937.4 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 02:52:59.51Z,333.955414,Magnetic North,165 m,333.955414,Magnetic North,"38 deg 54' 16.05"" N",North,"119 deg 58' 58.42"" W",West,"38 deg 54' 16.05"" N, 119 deg 58' 58.42"" W",,0,km/h,02:52:59.51
/Users/eddiedickey/Flickr/2019/49588752296_f554ae8939_o.jpg,,,2019:12:20 19:12:20,0 m Above Sea Level,Above Sea Level,,,2019:12:21,2019:12:21 03:12:17.67Z,,,73.56334606 m,,,"37 deg 56' 1.28"" N",North,"122 deg 31' 1.94"" W",West,"37 deg 56' 1.28"" N, 122 deg 31' 1.94"" W",,0,km/h,03:12:17.67
/Users/eddiedickey/Flickr/2019/49588262718_06d4e42010_o.jpg,,,2019:11:29 08:56:14,1978.8 m Above Sea Level,Above Sea Level,,,2019:11:29,2019:11:29 15:56:13.02Z,257.0160827,True North,5 m,257.0160827,True North,"40 deg 38' 34.05"" N",North,"111 deg 17' 4.97"" W",West,"40 deg 38' 34.05"" N, 111 deg 17' 4.97"" W",,0,km/h,15:56:13.02
/Users/eddiedickey/Flickr/2019/49587510707_8f89959b76_o.jpg,,,2019:12:25 09:33:55,1954.8 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 17:33:54.01Z,245.9687655,True North,10 m,245.9687655,True North,"38 deg 54' 17.36"" N",North,"119 deg 58' 57.65"" W",West,"38 deg 54' 17.36"" N, 119 deg 58' 57.65"" W",,0,km/h,17:33:54.01
/Users/eddiedickey/Flickr/2019/49588993762_1c7b94256c_o.jpg,,,2019:12:22 14:35:26,96 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:35:26Z,105.9441909,True North,30 m,105.9441909,True North,"37 deg 47' 30.69"" N",North,"122 deg 24' 47.93"" W",West,"37 deg 47' 30.69"" N, 122 deg 24' 47.93"" W",,0.7900000215,km/h,22:35:26
/Users/eddiedickey/Flickr/2019/49588260673_24e53a3720_o.jpg,,,2019:12:20 19:12:33,10.2 m Above Sea Level,Above Sea Level,,,2019:12:21,2019:12:21 03:12:33Z,120.1907882,True North,5 m,120.1907882,True North,"37 deg 56' 1.89"" N",North,"122 deg 31' 2.24"" W",West,"37 deg 56' 1.89"" N, 122 deg 31' 2.24"" W",,0.3100000024,km/h,03:12:33
/Users/eddiedickey/Flickr/2019/49588998677_468921fd68_o.jpg,,,2019:11:28 20:00:59,1970.9 m Above Sea Level,Above Sea Level,,,2019:11:29,2019:11:29 03:00:58.99Z,32.78038407,True North,5 m,32.78038407,True North,"40 deg 38' 34.35"" N",North,"111 deg 17' 4.97"" W",West,"40 deg 38' 34.35"" N, 111 deg 17' 4.97"" W",,0,km/h,03:00:58.99
/Users/eddiedickey/Flickr/2019/49588261628_cf0a103e03_o.png,2019:11:29 08:00:38,,,,,,,,,,,,,,,,,,,,,,
/Users/eddiedickey/Flickr/2019/49588758736_5c32d74ac3_o.jpg,,,2019:12:26 14:39:16,14 m Above Sea Level,Above Sea Level,,,2019:12:26,2019:12:26 22:39:14.19Z,25.9074516,True North,65 m,25.9074516,True North,"38 deg 29' 20.59"" N",North,"121 deg 48' 17.62"" W",West,"38 deg 29' 20.59"" N, 121 deg 48' 17.62"" W",,0,km/h,22:39:14.19
/Users/eddiedickey/Flickr/2019/49588995902_4aaa5235a1_o.jpg,,,2019:12:01 13:40:41,601.3 m Above Sea Level,Above Sea Level,,,2019:12:01,2019:12:01 21:40:40.67Z,142.1549683,True North,5 m,142.1549683,True North,"42 deg 11' 13.98"" N",North,"122 deg 41' 29.75"" W",West,"42 deg 11' 13.98"" N, 122 deg 41' 29.75"" W",,0.4199999869,km/h,21:40:40.67
/Users/eddiedickey/Flickr/2019/49589001492_f84eaa0048_o.jpg,,,2019:12:25 10:01:39,1951.3 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 18:01:39Z,26.28099444,True North,5 m,26.28099444,True North,"38 deg 54' 18.08"" N",North,"119 deg 58' 57.35"" W",West,"38 deg 54' 18.08"" N, 119 deg 58' 57.35"" W",,0,km/h,18:01:39
/Users/eddiedickey/Flickr/2019/49588752741_c92972c96b_o.jpg,,,2019:11:29 17:47:18,1977 m Above Sea Level,Above Sea Level,,,2019:11:30,2019:11:30 00:47:16.01Z,12.90790939,True North,5 m,12.90790939,True North,"40 deg 38' 34.57"" N",North,"111 deg 17' 5.30"" W",West,"40 deg 38' 34.57"" N, 111 deg 17' 5.30"" W",,0,km/h,00:47:16.01
/Users/eddiedickey/Flickr/2019/49588264208_303958272f_o.jpg,,,2019:11:28 16:47:23,43.7 m Above Sea Level,Above Sea Level,,,,,242.9525147,True North,10 m,242.9525147,True North,"38 deg 1' 31.46"" N",North,"122 deg 33' 18.72"" W",West,"38 deg 1' 31.46"" N, 122 deg 33' 18.72"" W",,0.5299999714,km/h,
/Users/eddiedickey/Flickr/2019/49588261133_0f5d0e6fb7_o.jpg,,,2019:12:01 13:40:38,585.8 m Above Sea Level,Above Sea Level,,,2019:12:01,2019:12:01 21:40:37.67Z,352.580414,True North,50 m,352.580414,True North,"42 deg 11' 12.99"" N",North,"122 deg 41' 30.93"" W",West,"42 deg 11' 12.99"" N, 122 deg 41' 30.93"" W",,1.019999981,km/h,21:40:37.67
/Users/eddiedickey/Flickr/2019/49588261953_663a507601_o.jpg,,,2019:11:29 08:56:28,1981.2 m Above Sea Level,Above Sea Level,,,2019:11:29,2019:11:29 15:56:27.01Z,223.2874449,True North,5 m,223.2874449,True North,"40 deg 38' 34.15"" N",North,"111 deg 17' 5.00"" W",West,"40 deg 38' 34.15"" N, 111 deg 17' 5.00"" W",,0.1800000072,km/h,15:56:27.01
/Users/eddiedickey/Flickr/2019/49589001862_27ce474fee_o.jpg,,,2019:12:25 10:47:59,1949.7 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 18:47:58.06Z,94.41048712,True North,30 m,94.41048712,True North,"38 deg 54' 17.75"" N",North,"119 deg 58' 57.68"" W",West,"38 deg 54' 17.75"" N, 119 deg 58' 57.68"" W",,0,km/h,18:47:58.06
/Users/eddiedickey/Flickr/2019/49588993767_76d5244887_o.jpg,,,2019:12:23 21:30:41,3.2 m Above Sea Level,Above Sea Level,,,2019:12:24,2019:12:24 05:30:40Z,63.71725463,True North,10 m,63.71725463,True North,"37 deg 54' 56.96"" N",North,"122 deg 30' 29.09"" W",West,"37 deg 54' 56.96"" N, 122 deg 30' 29.09"" W",,0.24,km/h,05:30:40
/Users/eddiedickey/Flickr/2019/49588999472_0e61dee801_o.jpg,,,2019:11:28 13:21:52,1587.7 m Above Sea Level,Above Sea Level,,,2019:11:28,2019:11:28 20:21:50.99Z,256.7719117,True North,30 m,256.7719117,True North,"40 deg 34' 32.19"" N",North,"111 deg 47' 31.64"" W",West,"40 deg 34' 32.19"" N, 111 deg 47' 31.64"" W",,0,km/h,20:21:50.99
/Users/eddiedickey/Flickr/2019/49589001582_6998e69de2_o.jpg,,,2019:12:25 10:01:29,1950.6 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 18:01:28Z,14.17333412,True North,5 m,14.17333412,True North,"38 deg 54' 18.08"" N",North,"119 deg 58' 57.35"" W",West,"38 deg 54' 18.08"" N, 119 deg 58' 57.35"" W",,0,km/h,18:01:28
/Users/eddiedickey/Flickr/2019/49588756746_a310548f73_o.jpg,,,2019:12:25 09:34:00,1953.2 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 17:33:59Z,202.6607666,True North,10 m,202.6607666,True North,"38 deg 54' 17.41"" N",North,"119 deg 58' 57.57"" W",West,"38 deg 54' 17.41"" N, 119 deg 58' 57.57"" W",,0,km/h,17:33:59
/Users/eddiedickey/Flickr/2019/49588755506_41b09e4171_o.jpg,,,2019:11:28 13:21:58,1587.4 m Above Sea Level,Above Sea Level,,,2019:11:28,2019:11:28 20:21:56.99Z,267.6897583,True North,10 m,267.6897583,True North,"40 deg 34' 32.19"" N",North,"111 deg 47' 31.64"" W",West,"40 deg 34' 32.19"" N, 111 deg 47' 31.64"" W",,0,km/h,20:21:56.99
/Users/eddiedickey/Flickr/2019/49589001932_f781f02e4c_o.jpg,,,2019:12:25 10:47:52,1958.1 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 18:47:51.75Z,185.3118897,True North,10 m,185.3118897,True North,"38 deg 54' 17.05"" N",North,"119 deg 58' 57.41"" W",West,"38 deg 54' 17.05"" N, 119 deg 58' 57.41"" W",,0.28,km/h,18:47:51.75
/Users/eddiedickey/Flickr/2019/49588259108_5414edc313_o.jpg,,,2019:12:22 14:33:57,94.6 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:33:55.99Z,90.35649108,True North,10 m,90.35649108,True North,"37 deg 47' 30.11"" N",North,"122 deg 24' 47.91"" W",West,"37 deg 47' 30.11"" N, 122 deg 24' 47.91"" W",,0,km/h,22:33:55.99
/Users/eddiedickey/Flickr/2019/49588754276_8092b6d3b0_o.jpg,,,2019:11:29 08:56:23,1981 m Above Sea Level,Above Sea Level,,,2019:11:29,2019:11:29 15:56:23.01Z,259.6386109,True North,5 m,259.6386109,True North,"40 deg 38' 34.05"" N",North,"111 deg 17' 4.97"" W",West,"40 deg 38' 34.05"" N, 111 deg 17' 4.97"" W",,0,km/h,15:56:23.01
/Users/eddiedickey/Flickr/2019/49588751701_42a5f14636_o.jpg,,,2019:12:21 20:02:52,14.6 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 04:02:50.99Z,62.54449838,True North,10 m,62.54449838,True North,"37 deg 54' 56.30"" N",North,"122 deg 30' 29.72"" W",West,"37 deg 54' 56.30"" N, 122 deg 30' 29.72"" W",,0,km/h,04:02:50.99
/Users/eddiedickey/Flickr/2019/49588758421_dfb684a7a5_o.jpg,,,2019:12:25 16:05:36,1949 m Above Sea Level,Above Sea Level,,,2019:12:26,2019:12:26 00:05:36Z,30.86318972,True North,10 m,30.86318972,True North,"38 deg 54' 17.90"" N",North,"119 deg 58' 57.73"" W",West,"38 deg 54' 17.90"" N, 119 deg 58' 57.73"" W",,0,km/h,00:05:36
/Users/eddiedickey/Flickr/2019/49587511127_0a34070f87_o.jpg,,,2019:12:23 21:30:44,4.5 m Above Sea Level,Above Sea Level,,,2019:12:24,2019:12:24 05:30:43Z,60.48056032,True North,10 m,60.48056032,True North,"37 deg 54' 56.97"" N",North,"122 deg 30' 29.20"" W",West,"37 deg 54' 56.97"" N, 122 deg 30' 29.20"" W",,0,km/h,05:30:43
/Users/eddiedickey/Flickr/2019/49588259303_79fe178a26_o.jpg,,,2019:12:22 14:26:25,97.2 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:26:23.99Z,246.6192017,True North,30 m,246.6192017,True North,"37 deg 47' 30.55"" N",North,"122 deg 24' 47.96"" W",West,"37 deg 47' 30.55"" N, 122 deg 24' 47.96"" W",,1.519999981,km/h,22:26:23.99
/Users/eddiedickey/Flickr/2019/49588750151_6b4e25eb96_o.jpg,,,2019:12:22 14:35:20,94.8 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:35:19Z,115.6111983,True North,30 m,115.6111983,True North,"37 deg 47' 30.25"" N",North,"122 deg 24' 48.04"" W",West,"37 deg 47' 30.25"" N, 122 deg 24' 48.04"" W",,0,km/h,22:35:19
/Users/eddiedickey/Flickr/2019/49588755946_08852e115f_o.jpg,,,2019:11:28 13:21:53,1587.7 m Above Sea Level,Above Sea Level,,,2019:11:28,2019:11:28 20:21:51.99Z,257.1664733,True North,30 m,257.1664733,True North,"40 deg 34' 32.19"" N",North,"111 deg 47' 31.64"" W",West,"40 deg 34' 32.19"" N, 111 deg 47' 31.64"" W",,0,km/h,20:21:51.99
/Users/eddiedickey/Flickr/2019/49588758606_7ee5fd232e_o.jpg,,,2019:12:25 10:48:11,1950.9 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 18:48:11.06Z,53.2644043,True North,10 m,53.2644043,True North,"38 deg 54' 17.53"" N",North,"119 deg 58' 57.60"" W",West,"38 deg 54' 17.53"" N, 119 deg 58' 57.60"" W",,0,km/h,18:48:11.06
/Users/eddiedickey/Flickr/2019/49588258503_e0babfdd74_o.jpg,,,2019:12:22 16:17:28,89.8 m Above Sea Level,Above Sea Level,,,2019:12:23,2019:12:23 00:17:25Z,264.0531921,True North,65 m,264.0531921,True North,"37 deg 47' 30.10"" N",North,"122 deg 24' 48.13"" W",West,"37 deg 47' 30.10"" N, 122 deg 24' 48.13"" W",,0,km/h,00:17:25
/Users/eddiedickey/Flickr/2019/49588759151_11a03edb4d_o.jpg,,,2019:12:28 14:01:16,4.6 m Below Sea Level,Below Sea Level,,,2019:12:28,2019:12:28 22:01:16Z,315.2883606,True North,5 m,315.2883606,True North,"38 deg 1' 11.36"" N",North,"122 deg 31' 23.77"" W",West,"38 deg 1' 11.36"" N, 122 deg 31' 23.77"" W",,0,km/h,22:01:16
/Users/eddiedickey/Flickr/2019/49588750166_15ca92a6c0_o.jpg,,,2019:12:22 16:17:30,89.8 m Above Sea Level,Above Sea Level,,,2019:12:23,2019:12:23 00:17:25Z,261.5868834,True North,65 m,261.5868834,True North,"37 deg 47' 30.10"" N",North,"122 deg 24' 48.13"" W",West,"37 deg 47' 30.10"" N, 122 deg 24' 48.13"" W",,0,km/h,00:17:25
/Users/eddiedickey/Flickr/2019/49588995892_1943f225ec_o.jpg,,,2019:11:29 20:17:03,1968.4 m Above Sea Level,Above Sea Level,,,2019:11:30,2019:11:30 03:17:02Z,294.7376404,True North,5 m,294.7376404,True North,"40 deg 38' 34.38"" N",North,"111 deg 17' 5.05"" W",West,"40 deg 38' 34.38"" N, 111 deg 17' 5.05"" W",,0,km/h,03:17:02
/Users/eddiedickey/Flickr/2019/49589002142_d7a08db160_o.jpg,,,2019:12:28 11:28:30,1.1 m Above Sea Level,Above Sea Level,,,2019:12:28,2019:12:28 19:28:29.01Z,147.9336854,True North,5 m,147.9336854,True North,"37 deg 55' 5.17"" N",North,"122 deg 30' 31.50"" W",West,"37 deg 55' 5.17"" N, 122 deg 30' 31.50"" W",,1.029999971,km/h,19:28:29.01
/Users/eddiedickey/Flickr/2019/49588263373_05f6be3cee_o.jpg,,,2019:11:29 08:33:46,1976 m Above Sea Level,Above Sea Level,,,2019:11:29,2019:11:29 15:33:45.01Z,296.9832763,True North,10 m,296.9832763,True North,"40 deg 38' 34.30"" N",North,"111 deg 17' 5.74"" W",West,"40 deg 38' 34.30"" N, 111 deg 17' 5.74"" W",,1.129999995,km/h,15:33:45.01
/Users/eddiedickey/Flickr/2019/49588264358_bc854e3b5f_o.jpg,,,2019:11:28 13:21:51,1587.7 m Above Sea Level,Above Sea Level,,,2019:11:28,2019:11:28 20:21:49.99Z,256.2305146,True North,30 m,256.2305146,True North,"40 deg 34' 32.19"" N",North,"111 deg 47' 31.64"" W",West,"40 deg 34' 32.19"" N, 111 deg 47' 31.64"" W",,0,km/h,20:21:49.99
/Users/eddiedickey/Flickr/2019/49588757356_cc15e4c591_o.jpg,,,2019:12:25 09:37:44,1952 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 17:37:43Z,215.7190554,True North,5 m,215.7190554,True North,"38 deg 54' 17.50"" N",North,"119 deg 58' 57.71"" W",West,"38 deg 54' 17.50"" N, 119 deg 58' 57.71"" W",,0.2,km/h,17:37:43
/Users/eddiedickey/Flickr/2019/49588994322_43495be9e3_o.jpg,,,2019:12:22 14:26:25,97.2 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:26:23.99Z,246.6192017,True North,30 m,246.6192017,True North,"37 deg 47' 30.55"" N",North,"122 deg 24' 47.96"" W",West,"37 deg 47' 30.55"" N, 122 deg 24' 47.96"" W",,1.519999981,km/h,22:26:23.99
/Users/eddiedickey/Flickr/2019/49588752936_995e5d212f_o.jpg,,,2019:11:29 08:56:32,1980.2 m Above Sea Level,Above Sea Level,,,2019:11:29,2019:11:29 15:56:31Z,288.5811005,True North,5 m,288.5811005,True North,"40 deg 38' 34.15"" N",North,"111 deg 17' 5.00"" W",West,"40 deg 38' 34.15"" N, 111 deg 17' 5.00"" W",,0,km/h,15:56:31
/Users/eddiedickey/Flickr/2019/49587263651_ddf80f2951_o.jpg,,,2019:12:25 09:13:48,1950.1 m Above Sea Level,Above Sea Level,,,2019:12:25,2019:12:25 17:13:47.03Z,96.79269406,True North,10 m,96.79269406,True North,"38 deg 54' 17.50"" N",North,"119 deg 58' 57.65"" W",West,"38 deg 54' 17.50"" N, 119 deg 58' 57.65"" W",,0,km/h,17:13:47.03
/Users/eddiedickey/Flickr/2019/49588751611_71fbd6da04_o.jpg,,,2019:12:22 14:26:15,96.5 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:26:15Z,237.9853821,True North,10 m,237.9853821,True North,"37 deg 47' 30.11"" N",North,"122 deg 24' 48.10"" W",West,"37 deg 47' 30.11"" N, 122 deg 24' 48.10"" W",,0,km/h,22:26:15
/Users/eddiedickey/Flickr/2019/49588751536_c7144d88e1_o.jpg,,,2019:12:22 14:26:15,96.5 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:26:15Z,237.9853821,True North,10 m,237.9853821,True North,"37 deg 47' 30.11"" N",North,"122 deg 24' 48.10"" W",West,"37 deg 47' 30.11"" N, 122 deg 24' 48.10"" W",,0,km/h,22:26:15
/Users/eddiedickey/Flickr/2019/49588750821_9db185f019_o.jpg,,,2019:12:22 14:32:56,89.3 m Above Sea Level,Above Sea Level,,,2019:12:22,2019:12:22 22:32:50.04Z,102.3583909,True North,65 m,102.3583909,True North,"37 deg 47' 30.09"" N",North,"122 deg 24' 47.91"" W",West,"37 deg 47' 30.09"" N, 122 deg 24' 47.91"" W",,0,km/h,22:32:50.04
/Users/eddiedickey/Flickr/2020/video_49588759606.mov,,,,190.544 m,Above Sea Level,"36 deg 3' 25.56"" N, 95 deg 58' 26.76"" W, 190.544 m Above Sea Level",,,,,,,,,"36 deg 3' 25.56"" N",,"95 deg 58' 26.76"" W",,"36 deg 3' 25.56"" N, 95 deg 58' 26.76"" W",,,,
/Users/eddiedickey/Flickr/2020/49586162048_18eb047233_o.jpg,,,2020:01:26 12:26:59,16.9 m Above Sea Level,Above Sea Level,,,2020:01:26,2020:01:26 20:26:59.06Z,124.3422317,True North,30 m,124.3422317,True North,"37 deg 47' 16.96"" N",North,"122 deg 24' 11.32"" W",West,"37 deg 47' 16.96"" N, 122 deg 24' 11.32"" W",,1.169999957,km/h,20:26:59.06
/Users/eddiedickey/Flickr/2020/49586111803_acb4a30e34_o.jpg,,,2020:02:22 19:28:00,9.6 m Above Sea Level,Above Sea Level,,,2020:02:23,2020:02:23 03:27:58.19Z,233.5323181,True North,1414 m,233.5323181,True North,"37 deg 54' 56.54"" N",North,"122 deg 30' 29.55"" W",West,"37 deg 54' 56.54"" N, 122 deg 30' 29.55"" W",,0,km/h,03:27:58.19
/Users/eddiedickey/Flickr/2020/49586901457_40b5cea519_o.jpg,,,2020:01:26 12:41:20,20.3 m Above Sea Level,Above Sea Level,,,2020:01:26,2020:01:26 20:41:19Z,73.81085212,True North,10 m,73.81085212,True North,"37 deg 46' 46.03"" N",North,"122 deg 24' 53.12"" W",West,"37 deg 46' 46.03"" N, 122 deg 24' 53.12"" W",,0.1899999976,km/h,20:41:19
/Users/eddiedickey/Flickr/2020/49586871192_0f93ab5cec_o.jpg,,,2020:01:28 12:54:30,13.2 m Above Sea Level,Above Sea Level,,,2020:01:28,2020:01:28 20:54:29.5Z,189.9167177,True North,2548.132941 m,189.9167177,True North,"37 deg 46' 34.32"" N",North,"122 deg 24' 52.30"" W",West,"37 deg 46' 34.32"" N, 122 deg 24' 52.30"" W",,0,km/h,20:54:29.5
/Users/eddiedickey/Flickr/2020/49586847727_e5b696ac22_o.jpg,,,2020:02:23 11:30:41,150.8 m Above Sea Level,Above Sea Level,,,2020:02:23,2020:02:23 19:30:41Z,203.1099472,True North,5 m,203.1099472,True North,"37 deg 54' 49.66"" N",North,"122 deg 29' 49.95"" W",West,"37 deg 54' 49.66"" N, 122 deg 29' 49.95"" W",,0,km/h,19:30:41
/Users/eddiedickey/Flickr/2020/49586612151_f8110e46e9_o.jpg,,,2020:01:28 18:07:38,1.6 m Above Sea Level,Above Sea Level,,,2020:01:29,2020:01:29 02:07:37.02Z,173.9841004,True North,10 m,173.9841004,True North,"37 deg 47' 40.07"" N",North,"122 deg 23' 40.92"" W",West,"37 deg 47' 40.07"" N, 122 deg 23' 40.92"" W",,0,km/h,02:07:37.02
/Users/eddiedickey/Flickr/2020/49586284263_612a03cfb1_o.jpg,,,2020:01:23 07:28:58,1.3 m Above Sea Level,Above Sea Level,,,2020:01:23,2020:01:23 15:28:57.99Z,121.8778839,True North,5 m,121.8778839,True North,"37 deg 56' 40.98"" N",North,"122 deg 30' 29.47"" W",West,"37 deg 56' 40.98"" N, 122 deg 30' 29.47"" W",,0,km/h,15:28:57.99
/Users/eddiedickey/Flickr/2020/49586284228_634cd863c7_o.jpg,,,2020:01:09 07:24:38,0.7 m Above Sea Level,Above Sea Level,,,2020:01:09,2020:01:09 15:24:37.01Z,121.5861588,True North,5 m,121.5861588,True North,"37 deg 56' 40.75"" N",North,"122 deg 30' 29.28"" W",West,"37 deg 56' 40.75"" N, 122 deg 30' 29.28"" W",,0,km/h,15:24:37.01
/Users/eddiedickey/Flickr/2020/49586131648_8c5bf9c92d_o.jpg,,,2020:01:28 12:52:15,13.2 m Above Sea Level,Above Sea Level,,,2020:01:28,2020:01:28 20:52:11.56Z,172.7587433,True North,1009.783851 m,172.7587433,True North,"37 deg 46' 58.97"" N",North,"122 deg 24' 14.62"" W",West,"37 deg 46' 58.97"" N, 122 deg 24' 14.62"" W",,0,km/h,20:52:11.56
/Users/eddiedickey/Flickr/2020/49587022442_b1b8fcfe36_o.jpg,,,2020:01:21 11:46:26,11.3 m Above Sea Level,Above Sea Level,,,2020:01:21,2020:01:21 19:46:25Z,121.9762726,True North,10 m,121.9762726,True North,"37 deg 54' 56.35"" N",North,"122 deg 30' 29.61"" W",West,"37 deg 54' 56.35"" N, 122 deg 30' 29.61"" W",,0,km/h,19:46:25
/Users/eddiedickey/Flickr/2020/49586851092_7cf464c9e1_o.jpg,,,2020:02:23 11:17:38,93.7 m Above Sea Level,Above Sea Level,,,2020:02:23,2020:02:23 19:17:38.04Z,37.91556933,True North,10 m,37.91556933,True North,"37 deg 54' 58.01"" N",North,"122 deg 29' 54.12"" W",West,"37 deg 54' 58.01"" N, 122 deg 29' 54.12"" W",,0.34,km/h,19:17:38.04
/Users/eddiedickey/Flickr/2020/49586108403_b5e0219359_o.jpg,,,2020:02:23 11:30:34,151 m Above Sea Level,Above Sea Level,,,2020:02:23,2020:02:23 19:30:34Z,329.3189542,True North,5 m,329.3189542,True North,"37 deg 54' 49.66"" N",North,"122 deg 29' 49.95"" W",West,"37 deg 54' 49.66"" N, 122 deg 29' 49.95"" W",,0.3,km/h,19:30:34
/Users/eddiedickey/Flickr/2020/49586206413_4f4eefef8e_o.jpg,,,2020:01:26 11:35:22,11.4 m Above Sea Level,Above Sea Level,,,2020:01:26,2020:01:26 19:35:20.58Z,116.7297516,True North,65 m,116.7297516,True North,"37 deg 47' 10.76"" N",North,"122 deg 24' 0.14"" W",West,"37 deg 47' 10.76"" N, 122 deg 24' 0.14"" W",,0,km/h,19:35:20.58
/Users/eddiedickey/Flickr/2020/49586851047_1db79a2b8d_o.jpg,,,2020:02:23 11:30:25,152.7 m Above Sea Level,Above Sea Level,,,2020:02:23,2020:02:23 19:30:25Z,139.3311499,True North,5 m,139.3311499,True North,"37 deg 54' 49.58"" N",North,"122 deg 29' 49.97"" W",West,"37 deg 54' 49.58"" N, 122 deg 29' 49.97"" W",,0.68,km/h,19:30:25
/Users/eddiedickey/Flickr/2020/video_49588269723.mov,,,,7.791 m,Above Sea Level,"37 deg 55' 2.64"" N, 122 deg 30' 30.60"" W, 7.791 m Above Sea Level",,,,,,,,,"37 deg 55' 2.64"" N",,"122 deg 30' 30.60"" W",,"37 deg 55' 2.64"" N, 122 deg 30' 30.60"" W",,,,
/Users/eddiedickey/Flickr/2020/49586850217_c0a52ec580_o.png,,,,,,,,,,,,,,,,,,,,,,,
/Users/eddiedickey/Flickr/2020/49586108323_c4412b8cb2_o.jpg,,,2020:02:23 11:30:30,150.8 m Above Sea Level,Above Sea Level,,,2020:02:23,2020:02:23 19:30:29Z,61.9402466,True North,5 m,61.9402466,True North,"37 deg 54' 49.65"" N",North,"122 deg 29' 49.95"" W",West,"37 deg 54' 49.65"" N, 122 deg 29' 49.95"" W",,0,km/h,19:30:29
/Users/eddiedickey/Flickr/2020/49586118673_8db4e3912d_o.jpg,,,2020:02:09 12:36:33,103.8 m Above Sea Level,Above Sea Level,,,2020:02:09,2020:02:09 20:36:31.65Z,328.8804934,True North,10336 m,328.8804934,True North,"37 deg 55' 34.49"" N",North,"122 deg 30' 24.33"" W",West,"37 deg 55' 34.49"" N, 122 deg 30' 24.33"" W",,0,km/h,20:36:31.65
/Users/eddiedickey/Flickr/2020/49586206383_5d11286324_o.jpg,,,2020:01:26 11:35:45,18.3 m Above Sea Level,Above Sea Level,,,2020:01:26,2020:01:26 19:35:43.99Z,283.5393068,True North,10 m,283.5393068,True North,"37 deg 47' 10.42"" N",North,"122 deg 24' 0.97"" W",West,"37 deg 47' 10.42"" N, 122 deg 24' 0.97"" W",,0,km/h,19:35:43.99
/Users/eddiedickey/Flickr/2020/49586602081_1fca45ee38_o.jpg,,,2020:02:23 11:30:32,151.1 m Above Sea Level,Above Sea Level,,,2020:02:23,2020:02:23 19:30:32Z,0.7957458496,True North,5 m,0.7957458496,True North,"37 deg 54' 49.65"" N",North,"122 deg 29' 49.95"" W",West,"37 deg 54' 49.65"" N, 122 deg 29' 49.95"" W",,0,km/h,19:30:32
/Users/eddiedickey/Flickr/2020/49586776421_2c309f81b7_o.jpg,,,2020:01:26 11:35:23,11.4 m Above Sea Level,Above Sea Level,,,2020:01:26,2020:01:26 19:35:20.58Z,116.7297516,True North,65 m,116.7297516,True North,"37 deg 47' 10.76"" N",North,"122 deg 24' 0.14"" W",West,"37 deg 47' 10.76"" N, 122 deg 24' 0.14"" W",,0,km/h,19:35:20.58
